id_dico,genex:hasDico,id_conj,modele,id0,present1,id1,present2,id2,present3,id3,present4,id4,present5,id5,present6,id6,imparfait1,id7,imparfait2,id8,imparfait3,id9,imparfait4,id10,imparfait5,id11,imparfait6,id12,passeSimple1,id13,passeSimple2,id14,passeSimple3,id15,passeSimple4,id16,passeSimple5,id17,passeSimple6,id18,futurSimple1,id19,futurSimple2,id20,futurSimple3,id21,futurSimple4,id22,futurSimple5,id23,futurSimple6,id24,conditionnel1,id25,conditionnel2,id26,conditionnel3,id27,conditionnel4,id28,conditionnel5,id29,conditionnel6,id30,subjonctif1,id31,subjonctif2,id32,subjonctif3,id33,subjonctif4,id34,subjonctif5,id35,subjonctif6,id36,participe,id37,infinitif
67,38,949,feindre-craindre,0,ins,1,ins,2,int,3,ignons,4,ignez,5,ignent,6,ignais,7,ignais,8,ignait,9,ignions,10,igniez,11,ignaient,12,ignis,13,ignis,14,ignit,15,ignîmes,16,ignîtes,17,ignirent,18,indrai,19,indras,20,indra,21,indrons,22,indrez,23,indront,24,indrais,25,indrais,26,indrait,27,indrions,28,indriez,29,indraient,30,igne,31,ignes,32,igne,33,ignions,34,igniez,35,ignent,36,ignant,37,indre
67,38,950,couvrir,0,e,1,es,2,e,3,ons,4,ez,5,ent,6,ais,7,ais,8,ait,9,ions,10,iez,11,aient,12,is,13,is,14,it,15,îmes,16,îtes,17,irent,18,irai,19,iras,20,ira,21,irons,22,irez,23,iront,24,irais,25,irais,26,irait,27,irions,28,iriez,29,iraient,30,e,31,es,32,e,33,ions,34,iez,35,ent,36,ant,37,ir
67,38,951,quérir,0,iers,1,iers,2,iert,3,érons,4,érez,5,ièrent,6,érais,7,érais,8,érait,9,érions,10,ériez,11,éraient,12,is,13,is,14,it,15,îmes,16,îtes,17,irent,18,errai,19,erras,20,erra,21,errons,22,errez,23,erront,24,errais,25,errais,26,errait,27,errions,28,erriez,29,erraient,30,ière,31,ières,32,ière,33,érions,34,iériez,35,ièrent,36,érant,37,érir
67,38,955,dormir,0,s,1,s,2,t,3,mons,4,mez,5,ment,6,mais,7,mais,8,mait,9,mions,10,miez,11,maient,12,mis,13,mis,14,mit,15,mîmes,16,mîtes,17,mirent,18,mirai,19,miras,20,mira,21,mirons,22,mirez,23,miront,24,mirais,25,mirais,26,mirait,27,mirions,28,miriez,29,miraient,30,me,31,mes,32,me,33,mions,34,miez,35,ment,36,mant,37,mir
67,38,956,courir,0,s,1,s,2,t,3,ons,4,ez,5,ent,6,ais,7,ais,8,ait,9,ions,10,iez,11,aient,12,us,13,us,14,ut,15,ûmes,16,ûtes,17,urent,18,rai,19,ras,20,ra,21,rons,22,rez,23,ront,24,rais,25,rais,26,rait,27,rions,28,riez,29,raient,30,e,31,es,32,e,33,ions,34,iez,35,ent,36,ant,37,ir
67,38,957,mourir,0,eurs,1,eurs,2,eurt,3,ourons,4,ourez,5,eurent,6,ourais,7,ourais,8,ourait,9,ourions,10,ouriez,11,ouraient,12,ourus,13,ourus,14,ourut,15,ourûmes,16,ourûtes,17,oururent,18,ourrai,19,ourras,20,ourra,21,ourrons,22,ourrez,23,ourront,24,ourrais,25,ourrais,26,ourrait,27,ourrions,28,ourriez,29,ourraient,30,eure,31,eures,32,eure,33,ourions,34,ouriez,35,eurent,36,ourant,37,ourir
67,38,958,servir,0,s,1,s,2,t,3,vons,4,vez,5,vent,6,vais,7,vais,8,vait,9,vions,10,viez,11,vaient,12,vis,13,vis,14,vit,15,vîmes,16,vîtes,17,virent,18,virai,19,viras,20,vira,21,virons,22,virez,23,viront,24,virais,25,virais,26,virait,27,virions,28,viriez,29,viraient,30,ve,31,ves,32,ve,33,vions,34,viez,35,vent,36,vant,37,vir
67,38,959,fuir,0,uis,1,uis,2,uit,3,uyons,4,uyez,5,uient,6,uyais,7,uyais,8,uyait,9,uyions,10,uyiez,11,uyaient,12,uis,13,uis,14,uit,15,uîmes,16,uîtes,17,uirent,18,uirai,19,uiras,20,uira,21,uirons,22,uirez,23,uiront,24,uirais,25,uirais,26,uirait,27,uirions,28,uiriez,29,uiraient,30,uie,31,uies,32,uie,33,uyions,34,uyiez,35,uient,36,uyant,37,uir
67,38,960,recevoir,0,çois,1,çois,2,çoit,3,cevons,4,cevez,5,çoivent,6,cevais,7,cevais,8,cevait,9,cevions,10,ceviez,11,cevaient,12,çus,13,çus,14,çut,15,çûmes,16,çûtes,17,çurent,18,cevrai,19,cevras,20,cevra,21,cevrons,22,cevrez,23,cevront,24,cevrais,25,cevrais,26,cevrait,27,cevrions,28,cevriez,29,cevraient,30,çoive,31,çoives,32,çoive,33,cevions,34,ceviez,35,çoivent,36,cevant,37,cevoir
67,38,961,voir,0,ois,1,ois,2,oit,3,oyons,4,oyez,5,oient,6,oyais,7,oyais,8,oyait,9,oyions,10,ouiez,11,oyaient,12,is,13,is,14,it,15,îmes,16,îtes,17,irent,18,errai,19,erras,20,erra,21,errons,22,errez,23,erront,24,errais,25,errais,26,errait,27,errions,28,erriez,29,erraient,30,oie,31,oies,32,oie,33,oyions,34,oyiez,35,oient,36,oyant,37,oir
67,38,962,savoir,0,sais,1,sais,2,sait,3,savons,4,savez,5,savent,6,savais,7,savais,8,savait,9,savions,10,saviez,11,savaient,12,sus,13,sus,14,sut,15,sûmes,16,sûtes,17,surent,18,saurai,19,sauras,20,saura,21,saurons,22,saurez,23,sauront,24,saurais,25,saurais,26,saurait,27,saurions,28,sauriez,29,sauraient,30,sache,31,saches,32,sache,33,sachions,34,sachiez,35,sachent,36,sachant,37,savoir
67,38,963,devoir,0,dois,1,dois,2,doit,3,devons,4,devez,5,doivent,6,devais,7,devais,8,devait,9,devions,10,deviez,11,devaient,12,dus,13,dus,14,dut,15,dûmes,16,dûtes,17,durent,18,devrai,19,devras,20,devra,21,devrons,22,devrez,23,devront,24,devrais,25,devrais,26,devrait,27,devrions,28,devriez,29,devraient,30,doive,31,doives,32,doive,33,devions,34,deviez,35,doivent,36,devant,37,devoir
67,38,964,pouvoir,0,eux,1,eux,2,eut,3,ouvons,4,ouvez,5,euvent,6,ouvais,7,ouvais,8,ouvait,9,ouvions,10,ouviez,11,ouvaient,12,us,13,us,14,ut,15,ûmes,16,ûtes,17,urent,18,ourrai,19,ourras,20,ourra,21,ourrons,22,ourrez,23,ourront,24,ourrais,25,ourrais,26,ourrait,27,ourrions,28,ourriez,29,ourraient,30,uisse,31,uisses,32,uisse,33,uissions,34,uissiez,35,uissent,36,ouvant,37,ouvoir
67,38,965,pleuvoir,0,- ,1,- ,2,eut,3,- ,4,- ,5,- ,6,- ,7,- ,8,euvait,9,- ,10,- ,11,- ,12,- ,13,- ,14,ut,15,- ,16,- ,17,- ,18,- ,19,- ,20,euvra,21,- ,22,- ,23,- ,24,- ,25,- ,26,euvrait,27,- ,28,- ,29,- ,30,- ,31,- ,32,euve,33,- ,34,- ,35,- ,36,euvant,37,euvoir
67,38,966,falloir,0,- ,1,- ,2,faut,3,- ,4,- ,5,- ,6,- ,7,- ,8,fallait,9,- ,10,- ,11,- ,12,- ,13,- ,14,fallut,15,- ,16,- ,17,- ,18,- ,19,- ,20,faudra,21,- ,22,- ,23,- ,24,- ,25,- ,26,faudrait,27,- ,28,- ,29,- ,30,- ,31,- ,32,faille,33,- ,34,- ,35,- ,36,- ,37,falloir
67,38,967,valoir,0,vaux,1,vaux,2,vaut,3,valons,4,valez,5,valent,6,valais,7,valais,8,valait,9,valions,10,valiez,11,valaient,12,valus,13,valus,14,valut,15,valûmes,16,valûtes,17,valurent,18,vaudrai,19,vaudras,20,vaudra,21,vaudrons,22,vaudrez,23,vaudront,24,vaudrais,25,vaudrais,26,vaudrait,27,vaudrions,28,vaudriez,29,vaudraient,30,vaille,31,vailles,32,vaille,33,valions,34,valiez,35,vaillent,36,valant,37,valoir
67,38,968,vouloir,0,eux,1,eux,2,eut,3,oulons,4,oulez,5,eulent,6,oulais,7,oulais,8,oulait,9,oulions,10,ouliez,11,oulaient,12,oulus,13,oulus,14,oulut,15,oulûmes,16,oulûtes,17,oulurent,18,oudrai,19,oudras,20,oudra,21,oudrons,22,oudrez,23,oudront,24,oudrais,25,oudrais,26,oudrait,27,oudrions,28,oudriez,29,oudraient,30,euille,31,euilles,32,euille,33,oulions,34,ouliez,35,euillent,36,oulant,37,ouloir
67,38,970,rendre,0,ds,1,ds,2,d,3,dons,4,dez,5,dent,6,dais,7,dais,8,dait,9,dions,10,diez,11,daient,12,dis,13,dis,14,dit,15,dîmes,16,dîtes,17,dirent,18,drai,19,dras,20,dra,21,drons,22,drez,23,dront,24,drais,25,drais,26,drait,27,drions,28,driez,29,draient,30,de,31,des,32,de,33,dions,34,diez,35,dent,36,dant,37,dre
67,38,971,prendre,0,ends,1,ends,2,end,3,enons,4,enez,5,ennent,6,enais,7,enais,8,enait,9,enions,10,eniez,11,enaient,12,is,13,is,14,it,15,îmes,16,îtes,17,irent,18,endrai,19,endras,20,endra,21,endrons,22,endrez,23,endront,24,endrais,25,endrais,26,endrait,27,endrions,28,endriez,29,endraient,30,enne,31,ennes,32,enne,33,enions,34,eniez,35,ennent,36,enant,37,endre
67,38,972,battre,0,bats,1,bats,2,bat,3,battons,4,battez,5,battent,6,battais,7,battais,8,battait,9,battions,10,battiez,11,battaient,12,battis,13,battis,14,battit,15,battîmes,16,battîtes,17,battirent,18,battrai,19,battras,20,battra,21,battrons,22,battrez,23,battront,24,battrais,25,battrais,26,battrait,27,battrions,28,battriez,29,battraient,30,batte,31,battes,32,batte,33,battions,34,battiez,35,battent,36,battant,37,battre
67,38,973,mettre,0,ets,1,ets,2,et,3,ettons,4,ettez,5,ettent,6,ettais,7,ettais,8,ettait,9,ettions,10,ettiez,11,ettaient,12,is,13,is,14,it,15,îmes,16,îtes,17,irent,18,ettrai,19,ettras,20,ettra,21,ettrons,22,ettrez,23,ettront,24,ettrais,25,ettrais,26,ettrait,27,ettrions,28,ettriez,29,ettraient,30,ette,31,ettes,32,ette,33,ettions,34,ettiez,35,ettent,36,ettant,37,ettre
67,38,974,peindre,0,eins,1,eins,2,eint,3,eignons,4,eignez,5,eignent,6,eignais,7,eignais,8,eignait,9,eignions,10,eigniez,11,eignaient,12,eignis,13,eignis,14,eignit,15,eignîmes,16,eignîtes,17,eignirent,18,eindrai,19,eindras,20,eindra,21,eindrons,22,eindrez,23,eindront,24,eindrais,25,eindrais,26,eindrait,27,eindrions,28,eindriez,29,eindraient,30,eigne,31,eignes,32,eigne,33,eignions,34,eigniez,35,eignent,36,eignant,37,eindre
67,38,975,cueillir,0,e,1,es,2,e,3,ons,4,ez,5,ent,6,ais,7,ais,8,ait,9,ions,10,iez,11,aient,12,is,13,is,14,it,15,îmes,16,îtes,17,irent,18,erai,19,eras,20,era,21,erons,22,erez,23,eront,24,erais,25,erais,26,erait,27,erions,28,eriez,29,eraient,30,e,31,es,32,e,33,ions,34,iez,35,ent,36,ant,37,ir
67,38,976,craindre,0,ains,1,ains,2,aint,3,aignons,4,aignez,5,aignent,6,aignais,7,aignais,8,aignait,9,aignions,10,aigniez,11,aingnaient,12,aignis,13,aignis,14,aignit,15,aignîmes,16,aignîtes,17,aignirent,18,aindrai,19,aindras,20,aindra,21,aindrons,22,aindrez,23,aindront,24,aindrais,25,aindrais,26,aindrait,27,aindrions,28,aindriez,29,aindraient,30,aigne,31,aignes,32,aigne,33,aignions,34,aigniez,35,aignent,36,aignant,37,aindre
67,38,977,60foutre,0,s,1,s,2,,3,ons,4,ez,5,ent,6,ais,7,ais,8,ait,9,ions,10,iez,11,aient,12,,13,,14,,15,,16,,17,èrent,18,rai,19,ras,20,ra,21,rons,22,rez,23,ront,24,rais,25,rais,26,rait,27,rions,28,riez,29,raient,30,e,31,es,32,e,33,ions,34,iez,35,ent,36,ant,37,re
67,38,978,traire,0,is,1,is,2,it,3,yons,4,yez,5,ient,6,yais,7,yais,8,yait,9,yions,10,yiez,11,yaient,12,- ,13,- ,14,- ,15,- ,16,- ,17,- ,18,irai,19,iras,20,ira,21,irons,22,irez,23,iront,24,irais,25,irais,26,irait,27,irions,28,iriez,29,iraient,30,ie,31,ies,32,ie,33,yions,34,yiez,35,ient,36,yant,37,ire
67,38,979,faire,0,fais,1,fais,2,fait,3,faisons,4,faites,5,font,6,faisais,7,faisais,8,faisait,9,faisions,10,faisiez,11,faisaient,12,fis,13,fis,14,fit,15,fîmes,16,fîtes,17,firent,18,ferai,19,feras,20,fera,21,ferons,22,ferez,23,feront,24,ferais,25,ferais,26,ferait,27,ferions,28,feriez,29,feraient,30,fasse,31,fasses,32,fasse,33,fassions,34,fassiez,35,fassent,36,faisant,37,faire
67,38,980,taire,0,ais,1,ais,2,ait,3,aisons,4,aisez,5,aisent,6,aisais,7,aisais,8,aisait,9,aisions,10,aisiez,11,aisaient,12,us,13,us,14,ut,15,ûmes,16,ûtes,17,urent,18,airai,19,airas,20,aira,21,airons,22,airez,23,airont,24,airais,25,airais,26,airait,27,airions,28,airiez,29,airaient,30,aise,31,aises,32,aise,33,aisions,34,aisiez,35,aisent,36,aisant,37,aire
67,38,981,connaître,0,ais,1,ais,2,aît,3,aissons,4,aissez,5,aissent,6,aissais,7,aissais,8,aissait,9,aissions,10,aissiez,11,aissaient,12,us,13,us,14,ut,15,ûmes,16,ûtes,17,urent,18,aîtrai,19,aîtras,20,aîtra,21,aîtrons,22,aîtrez,23,aîtront,24,aîtrais,25,aîtrais,26,aîtrait,27,aîtrions,28,aîtriez,29,aîtraient,30,aisse,31,aisses,32,aisse,33,aissions,34,aissiez,35,aissent,36,aissant,37,aître
67,38,982,naître,0,is,1,is,2,ît,3,issons,4,issez,5,issent,6,issais,7,issais,8,issait,9,issions,10,issiez,11,issaient,12,quis,13,quis,14,quît,15,quîmes,16,quîtes,17,quirent,18,îtrai,19,îtras,20,îtra,21,îtrons,22,îtrez,23,îtront,24,îtrais,25,îtrais,26,îtrait,27,îtrions,28,îtriez,29,îtraient,30,isse,31,isses,32,isse,33,issions,34,issiez,35,issent,36,issant,37,ître
67,38,983,vaincre,0,cs,1,cs,2,c,3,quons,4,quez,5,quent,6,quais,7,quais,8,quait,9,quionq,10,quiez,11,quaient,12,quis,13,quis,14,quit,15,quîmes,16,quîtes,17,quirent,18,crai,19,cras,20,cra,21,crons,22,crez,23,cront,24,crais,25,crais,26,crait,27,crions,28,criez,29,craient,30,que,31,ques,32,que,33,quions,34,quiez,35,quent,36,quant,37,cre
67,38,985,croire,0,ois,1,ois,2,oit,3,oyons,4,oyez,5,oient,6,oyais,7,oyais,8,oyait,9,oyions,10,oyiez,11,oyaient,12,us,13,us,14,ut,15,ûmes,16,ûtes,17,urent,18,oirai,19,oiras,20,oira,21,oirons,22,oirez,23,oiront,24,oirais,25,oirais,26,oirait,27,oirions,28,oiriez,29,oiraient,30,oie,31,oies,32,oie,33,oyions,34,oyiez,35,oient,36,oyant,37,oire
67,38,986,boire,0,ois,1,ois,2,oit,3,uvons,4,uvez,5,oivent,6,uvais,7,uvais,8,uvait,9,uvions,10,uviez,11,uvaient,12,us,13,us,14,ut,15,ûmes,16,ûtes,17,urent,18,oirai,19,oiras,20,oira,21,oirons,22,oirez,23,oiront,24,oirias,25,oirais,26,oirait,27,oirions,28,oiriez,29,oiraient,30,oive,31,oives,32,oive,33,uvions,34,uviez,35,oivent,36,uvant,37,oire
67,38,987,semer,0,ème,1,èmes,2,ème,3,emons,4,emez,5,èment,6,émais,7,émais,8,émait,9,émions,10,émiez,11,émaient,12,émai,13,émas,14,éma,15,émâmes,16,émâtes,17,émèrent,18,émerai,19,émeras,20,émera,21,émerons,22,émerez,23,émeront,24,émerais,25,émerais,26,émerait,27,émerions,28,émeriez,29,émeraient,30,ème,31,èmes,32,ème,33,émions,34,émiez,35,èment,36,emant,37,emer
67,38,989,léguer,0,ègue,1,ègues,2,ègue,3,éguons,4,éguez,5,èguent,6,éguais,7,éguais,8,éguait,9,éguions,10,éguiez,11,éguaient,12,éguai,13,éguas,14,égua,15,éguâmes,16,éguâtes,17,éguèrent,18,éguerai,19,égueras,20,éguera,21,éguerons,22,éguerez,23,égueront,24,éguerais,25,éguerais,26,éguerait,27,éguerions,28,égueriez,29,égueraient,30,ègue,31,ègues,32,ègue,33,éguions,34,éguiez,35,èguent,36,éguant,37,éguer
67,38,990,lécher,0,èche,1,èches,2,èche,3,échons,4,échez,5,èchent,6,échais,7,échais,8,échait,9,échions,10,échiez,11,échaient,12,échai,13,échas,14,écha,15,échâmes,16,échâtes,17,échèrent,18,écherai,19,écheras,20,échera,21,écherons,22,écherez,23,écheront,24,écherais,25,écherais,26,écherait,27,écherions,28,écheriez,29,écheraient,30,èche,31,èches,32,èche,33,échions,34,échiez,35,èchent,36,échant,37,écher
67,38,991,suivre,0,s,1,s,2,t,3,vons,4,vez,5,vent,6,vais,7,vais,8,vait,9,vions,10,viez,11,vaient,12,vis,13,vis,14,vit,15,vîmes,16,vîtes,17,virent,18,VRAI,19,vras,20,vra,21,vrons,22,vrez,23,vront,24,vrais,25,vrais,26,vrait,27,vrions,28,vriez,29,vraient,30,ve,31,ves,32,ve,33,vions,34,viez,35,vent,36,vant,37,vre
67,38,992,conclure,0,us,1,us,2,ut,3,uons,4,uez,5,uent,6,uais,7,uais,8,uait,9,uions,10,uiez,11,uaient,12,us,13,us,14,ut,15,ûmes,16,ûtes,17,urent,18,urai,19,uras,20,ura,21,urons,22,urez,23,uront,24,urais,25,urais,26,urait,27,urions,28,uriez,29,uraient,30,ue,31,ues,32,ue,33,uions,34,uiez,35,uent,36,uant,37,ure
67,38,993,lire,0,is,1,is,2,it,3,isons,4,isez,5,isent,6,isais,7,isais,8,isait,9,isions,10,isiez,11,isaient,12,us,13,us,14,ut,15,ûmes,16,ûtes,17,urent,18,irai,19,iras,20,ira,21,irons,22,irez,23,iront,24,irais,25,irais,26,irait,27,irions,28,iriez,29,iraient,30,ise,31,ises,32,ise,33,isions,34,isiez,35,isent,36,isant,37,ire
67,38,994,haïr,0,ais,1,ais,2,ait,3,aïssons,4,aïssez,5,aïssent,6,aïssais,7,aïssais,8,aïssait,9,aïssions,10,aïssiez,11,aïssaient,12,aïs,13,aïs,14,aït,15,aïmes,16,aïtes,17,aïrent,18,aïrai,19,aïras,20,aïra,21,aïrons,22,aïrez,23,aïront,24,aïrais,25,aïrais,26,aïrait,27,aïrions,28,aïriez,29,aïraient,30,aïsse,31,aïsses,32,aïsse,33,aïssions,34,aïssiez,35,aïssent,36,aïssant,37,aïr
67,38,995,pénétrer,0,ètre,1,ètres,2,ètre,3,étrons,4,étrez,5,ètrent,6,étrais,7,étrais,8,étrait,9,étrions,10,étriez,11,étraient,12,étrai,13,étras,14,étra,15,étrâmes,16,étrâtes,17,étrèrent,18,étrerai,19,étreras,20,étrera,21,étrerons,22,étrerez,23,étreront,24,étrerais,25,étrerais,26,étrerait,27,étrerions,28,étreriez,29,étreraient,30,ètre,31,ètres,32,ètre,33,étrions,34,étriez,35,ètrent,36,étrant,37,étrer
67,38,997,confire,0,is,1,is,2,it,3,isons,4,isez,5,isent,6,isais,7,isais,8,isait,9,isions,10,isiez,11,isaient,12,is,13,is,14,it,15,îmes,16,îtes,17,irent,18,irai,19,iras,20,ira,21,irons,22,irez,23,iront,24,irais,25,irais,26,irait,27,irions,28,iriez,29,iraient,30,ise,31,ises,32,ise,33,isions,34,isiez,35,isent,36,isant,37,ire
67,38,998,cuire,0,uis,1,uis,2,uit,3,uisons,4,uisez,5,uisent,6,uisais,7,uisais,8,uisait,9,uisions,10,uisiez,11,uisaient,12,uisis,13,uisis,14,uisit,15,uisîmes,16,uisîtes,17,uisirent,18,uirai,19,uiras,20,uira,21,uirons,22,uirez,23,uiront,24,uirais,25,uirais,26,uirait,27,uirions,28,uiriez,29,uiraient,30,uise,31,uises,32,uise,33,uisions,34,uisiez,35,uisent,36,uisant,37,uire
67,38,999,lever,0,ève,1,èves,2,ève,3,evons,4,evez,5,èvent,6,evais,7,evais,8,evait,9,evions,10,eviez,11,evaient,12,evai,13,evas,14,eva,15,evâmes,16,evâtes,17,evèrent,18,éverai,19,éveras,20,évera,21,éverons,22,éverez,23,éveront,24,éverais,25,éverais,26,éverait,27,éverions,28,éveriez,29,éveraient,30,ève,31,èves,32,ève,33,evions,34,eviez,35,èvent,36,evant,37,ever
67,38,1000,céder,0,ède,1,èdes,2,ède,3,édons,4,édons,5,èdent,6,édais,7,édais,8,édait,9,édions,10,édiez,11,édaient,12,édai,13,édas,14,éda,15,édâmes,16,édâtes,17,édèrent,18,éderai,19,éderas,20,édera,21,éderons,22,éderez,23,éderont,24,éderais,25,éderais,26,éderait,27,éderions,28,éderiez,29,éderaient,30,ède,31,èdes,32,ède,33,édions,34,édiez,35,èdent,36,édant,37,éder
67,38,1001,imprégner,0,ègne,1,ègnes,2,ègne,3,égnons,4,égnez,5,ègnent,6,égnais,7,égnais,8,égnait,9,égnions,10,égniez,11,égnaient,12,égnai,13,égnas,14,égna,15,égnâmes,16,égnâtes,17,égnèrent,18,égnerai,19,égneras,20,égnera,21,égnerons,22,égnerez,23,égneront,24,égnerais,25,égnerais,26,égnerait,27,égnerions,28,égneriez,29,égneraient,30,ègne,31,ègnes,32,ègne,33,égnions,34,égniez,35,ègnent,36,égnant,37,égner
67,38,1002,vociférer,0,ère,1,ères,2,ère,3,érons,4,érez,5,èrent,6,érais,7,érais,8,érait,9,érions,10,ériez,11,éraient,12,érai,13,éras,14,éra,15,érâmes,16,érâtes,17,érèrent,18,érerai,19,éreras,20,érera,21,érerons,22,érerez,23,éreront,24,érerais,25,érerais,26,érerait,27,érerions,28,éreriez,29,éreraient,30,ère,31,ères,32,ère,33,érions,34,ériez,35,èrent,36,érant,37,érer
