dcterms:identifier,id_dico,genex:hasDico ^^resource,genex:hasType,dcterms:description,dcterms:title,genex:isCaract
65929,42,35,m,peu,m_peu,0
58364,34,30,m,peu,m_peu,0
96042,73,42,m,peu,m_peu,0
65930,42,35,m,peuple,m_peuple,0
58365,34,30,m,peuple,m_peuple,0
96043,73,42,m,peuple,m_peuple,0
61061,34,30,m,peuple 1,m_peuple 1,0
68650,42,35,m,peuple 1,m_peuple 1,0
98767,73,42,m,peuple 1,m_peuple 1,0
65931,42,35,m,peur,m_peur,0
58366,34,30,m,peur,m_peur,0
96044,73,42,m,peur,m_peur,0
61062,34,30,m,peur 1,m_peur 1,0
68651,42,35,m,peur 1,m_peur 1,0
98768,73,42,m,peur 1,m_peur 1,0
61063,34,30,m,peur 2,m_peur 2,0
68652,42,35,m,peur 2,m_peur 2,0
98769,73,42,m,peur 2,m_peur 2,0
65932,42,35,m,phare,m_phare,0
58367,34,30,m,phare,m_phare,0
96045,73,42,m,phare,m_phare,0
65933,42,35,m,phénomène,m_phénomène,0
58368,34,30,m,phénomène,m_phénomène,0
96046,73,42,m,phénomène,m_phénomène,0
61064,34,30,m,philo 1,m_philo 1,0
68653,42,35,m,philo 1,m_philo 1,0
98770,73,42,m,philo 1,m_philo 1,0
65934,42,35,m,philosophe,m_philosophe,0
58369,34,30,m,philosophe,m_philosophe,0
96047,73,42,m,philosophe,m_philosophe,0
170309,34,30,m,Philosophes,m_Philosophes,0
65935,42,35,m,philosophie,m_philosophie,0
58370,34,30,m,philosophie,m_philosophie,0
96048,73,42,m,philosophie,m_philosophie,0
167628,34,30,m,philtre 1,m_philtre 1,0
65936,42,35,m,photo,m_photo,0
58371,34,30,m,photo,m_photo,0
96049,73,42,m,photo,m_photo,0
61065,34,30,m,photo 1,m_photo 1,0
68654,42,35,m,photo 1,m_photo 1,0
98771,73,42,m,photo 1,m_photo 1,0
65937,42,35,m,photographe,m_photographe,0
58372,34,30,m,photographe,m_photographe,0
96050,73,42,m,photographe,m_photographe,0
169063,34,30,m,photophore,m_photophore,0
65938,42,35,m,phrase,m_phrase,0
58373,34,30,m,phrase,m_phrase,0
96051,73,42,m,phrase,m_phrase,0
61066,34,30,m,phrase 1,m_phrase 1,0
68655,42,35,m,phrase 1,m_phrase 1,0
98772,73,42,m,phrase 1,m_phrase 1,0
139922,34,30,m,phrasés,m_phrasés,0
65939,42,35,m,phylactère,m_phylactère,0
58374,34,30,m,phylactère,m_phylactère,0
96052,73,42,m,phylactère,m_phylactère,0
65940,42,35,m,piano,m_piano,0
58375,34,30,m,piano,m_piano,0
96053,73,42,m,piano,m_piano,0
65941,42,35,m,pie,m_pie,0
58376,34,30,m,pie,m_pie,0
96054,73,42,m,pie,m_pie,0
65942,42,35,m,pièce,m_pièce,0
58377,34,30,m,pièce,m_pièce,0
96055,73,42,m,pièce,m_pièce,0
61067,34,30,m,pièce 1,m_pièce 1,0
68656,42,35,m,pièce 1,m_pièce 1,0
98773,73,42,m,pièce 1,m_pièce 1,0
65943,42,35,m,pied,m_pied,0
58378,34,30,m,pied,m_pied,0
96056,73,42,m,pied,m_pied,0
65944,42,35,m,piège,m_piège,0
58379,34,30,m,piège,m_piège,0
96057,73,42,m,piège,m_piège,0
168311,34,30,m,piège 1,m_piège 1,0
61068,34,30,m,pierpréci 1,m_pierpréci 1,0
68657,42,35,m,pierpréci 1,m_pierpréci 1,0
98774,73,42,m,pierpréci 1,m_pierpréci 1,0
65945,42,35,m,pierre,m_pierre,0
58380,34,30,m,pierre,m_pierre,0
96058,73,42,m,pierre,m_pierre,0
61069,34,30,m,pierre 1,m_pierre 1,0
68658,42,35,m,pierre 1,m_pierre 1,0
98775,73,42,m,pierre 1,m_pierre 1,0
61070,34,30,m,pierre 2,m_pierre 2,0
68659,42,35,m,pierre 2,m_pierre 2,0
98776,73,42,m,pierre 2,m_pierre 2,0
61071,34,30,m,pierre 3,m_pierre 3,0
68660,42,35,m,pierre 3,m_pierre 3,0
98777,73,42,m,pierre 3,m_pierre 3,0
61072,34,30,m,pierre 4,m_pierre 4,0
68661,42,35,m,pierre 4,m_pierre 4,0
98778,73,42,m,pierre 4,m_pierre 4,0
168057,34,30,m,pierre 5,m_pierre 5,0
168035,34,30,m,piété,m_piété,0
65946,42,35,m,pieu,m_pieu,0
58381,34,30,m,pieu,m_pieu,0
96059,73,42,m,pieu,m_pieu,0
65947,42,35,m,pigeon,m_pigeon,0
58382,34,30,m,pigeon,m_pigeon,0
96060,73,42,m,pigeon,m_pigeon,0
65948,42,35,m,pigmentation,m_pigmentation,0
58383,34,30,m,pigmentation,m_pigmentation,0
96061,73,42,m,pigmentation,m_pigmentation,0
65949,42,35,m,pignon,m_pignon,0
58384,34,30,m,pignon,m_pignon,0
96062,73,42,m,pignon,m_pignon,0
167003,135,59,m,pilastre 1,m_pilastre 1,0
65950,42,35,m,pile,m_pile,0
58385,34,30,m,pile,m_pile,0
96063,73,42,m,pile,m_pile,0
65951,42,35,m,pilier,m_pilier,0
58386,34,30,m,pilier,m_pilier,0
96064,73,42,m,pilier,m_pilier,0
65952,42,35,m,pillage,m_pillage,0
58387,34,30,m,pillage,m_pillage,0
96065,73,42,m,pillage,m_pillage,0
170852,34,30,m,pillule,m_pillule,0
132606,34,30,m,pilonnage,m_pilonnage,0
65953,42,35,m,pilori,m_pilori,0
58388,34,30,m,pilori,m_pilori,0
96066,73,42,m,pilori,m_pilori,0
169898,34,30,m,pilotage,m_pilotage,0
158709,34,30,m,pilote,m_pilote,0
169394,34,30,m,piloti,m_piloti,0
166899,34,30,m,pilule,m_pilule,0
168369,34,30,m,piment,m_piment,0
65954,42,35,m,pin,m_pin,0
58389,34,30,m,pin,m_pin,0
96067,73,42,m,pin,m_pin,0
168608,34,30,m,pinceau,m_pinceau,0
65955,42,35,m,pincée,m_pincée,0
58390,34,30,m,pincée,m_pincée,0
96068,73,42,m,pincée,m_pincée,0
166945,34,30,m,pioche,m_pioche,0
171239,34,30,m,pion,m_pion,0
169648,34,30,m,pipe,m_pipe,0
65956,42,35,m,pique,m_pique,0
58391,34,30,m,pique,m_pique,0
96069,73,42,m,pique,m_pique,0
166563,34,30,m,piquet,m_piquet,0
168452,34,30,m,piqure,m_piqure,0
167448,34,30,m,pirate,m_pirate,0
167540,34,30,m,pirate 1,m_pirate 1,0
65957,42,35,m,pire,m_pire,0
58392,34,30,m,pire,m_pire,0
96070,73,42,m,pire,m_pire,0
168660,34,30,m,pirogue,m_pirogue,0
65958,42,35,m,piscine,m_piscine,0
58393,34,30,m,piscine,m_piscine,0
96071,73,42,m,piscine,m_piscine,0
65959,42,35,m,piste,m_piste,0
58394,34,30,m,piste,m_piste,0
96072,73,42,m,piste,m_piste,0
65960,42,35,m,pistil,m_pistil,0
58395,34,30,m,pistil,m_pistil,0
96073,73,42,m,pistil,m_pistil,0
65961,42,35,m,pitié,m_pitié,0
58396,34,30,m,pitié,m_pitié,0
96074,73,42,m,pitié,m_pitié,0
169399,34,30,m,pitié 1,m_pitié 1,0
65962,42,35,m,placard,m_placard,0
58397,34,30,m,placard,m_placard,0
96075,73,42,m,placard,m_placard,0
65963,42,35,m,place,m_place,0
58398,34,30,m,place,m_place,0
96076,73,42,m,place,m_place,0
166801,34,30,m,place 1,m_place 1,0
65964,42,35,m,plafond,m_plafond,0
58399,34,30,m,plafond,m_plafond,0
96077,73,42,m,plafond,m_plafond,0
65965,42,35,m,plage,m_plage,0
58400,34,30,m,plage,m_plage,0
96078,73,42,m,plage,m_plage,0
169525,34,30,m,plaidoyer,m_plaidoyer,0
166583,34,30,m,plaie,m_plaie,0
158241,42,35,m,plain,m_plain,0
65966,42,35,m,plaine,m_plaine,0
58401,34,30,m,plaine,m_plaine,0
96079,73,42,m,plaine,m_plaine,0
65967,42,35,m,plainte,m_plainte,0
58402,34,30,m,plainte,m_plainte,0
96080,73,42,m,plainte,m_plainte,0
61073,34,30,m,plainte 1,m_plainte 1,0
68662,42,35,m,plainte 1,m_plainte 1,0
98779,73,42,m,plainte 1,m_plainte 1,0
65968,42,35,m,plaisanterie,m_plaisanterie,0
58403,34,30,m,plaisanterie,m_plaisanterie,0
96081,73,42,m,plaisanterie,m_plaisanterie,0
65969,42,35,m,plaisir,m_plaisir,0
58404,34,30,m,plaisir,m_plaisir,0
96082,73,42,m,plaisir,m_plaisir,0
61074,34,30,m,plaisir 1,m_plaisir 1,0
68663,42,35,m,plaisir 1,m_plaisir 1,0
98780,73,42,m,plaisir 1,m_plaisir 1,0
65970,42,35,m,plan,m_plan,0
58405,34,30,m,plan,m_plan,0
96083,73,42,m,plan,m_plan,0
61075,34,30,m,plan 1,m_plan 1,0
68664,42,35,m,plan 1,m_plan 1,0
98781,73,42,m,plan 1,m_plan 1,0
168024,34,30,m,planche,m_planche,0
171428,34,30,m,plancher,m_plancher,0
65971,42,35,m,planète,m_planète,0
58406,34,30,m,planète,m_planète,0
96084,73,42,m,planète,m_planète,0
65972,42,35,m,plantation,m_plantation,0
58407,34,30,m,plantation,m_plantation,0
96085,73,42,m,plantation,m_plantation,0
65973,42,35,m,plante,m_plante,0
58408,34,30,m,plante,m_plante,0
96086,73,42,m,plante,m_plante,0
61076,34,30,m,plante 1,m_plante 1,0
68665,42,35,m,plante 1,m_plante 1,0
98782,73,42,m,plante 1,m_plante 1,0
61077,34,30,m,plante 2,m_plante 2,0
68666,42,35,m,plante 2,m_plante 2,0
98783,73,42,m,plante 2,m_plante 2,0
158106,42,35,m,plante 3,m_plante 3,0
167627,34,30,m,plante 3,m_plante 3,0
167629,34,30,m,plante 4,m_plante 4,0
167382,34,30,m,plantesC,m_plantesC,0
65974,42,35,m,plaque,m_plaque,0
58409,34,30,m,plaque,m_plaque,0
96087,73,42,m,plaque,m_plaque,0
65975,42,35,m,plat,m_plat,0
58410,34,30,m,plat,m_plat,0
96088,73,42,m,plat,m_plat,0
65976,42,35,m,plateau,m_plateau,0
58411,34,30,m,plateau,m_plateau,0
96089,73,42,m,plateau,m_plateau,0
65977,42,35,m,platonisme,m_platonisme,0
58412,34,30,m,platonisme,m_platonisme,0
96090,73,42,m,platonisme,m_platonisme,0
65978,42,35,m,plâtre,m_plâtre,0
58413,34,30,m,plâtre,m_plâtre,0
96091,73,42,m,plâtre,m_plâtre,0
65979,42,35,m,plénitude,m_plénitude,0
58414,34,30,m,plénitude,m_plénitude,0
96092,73,42,m,plénitude,m_plénitude,0
65980,42,35,m,pleur,m_pleur,0
58415,34,30,m,pleur,m_pleur,0
96093,73,42,m,pleur,m_pleur,0
61078,34,30,m,pleur 1,m_pleur 1,0
68667,42,35,m,pleur 1,m_pleur 1,0
98784,73,42,m,pleur 1,m_pleur 1,0
65981,42,35,m,pli,m_pli,0
58416,34,30,m,pli,m_pli,0
96094,73,42,m,pli,m_pli,0
65982,42,35,m,plomb,m_plomb,0
58417,34,30,m,plomb,m_plomb,0
96095,73,42,m,plomb,m_plomb,0
125338,34,30,m,plongée,m_plongée,0
65983,42,35,m,pluie,m_pluie,0
58418,34,30,m,pluie,m_pluie,0
96096,73,42,m,pluie,m_pluie,0
61079,34,30,m,pluie 1,m_pluie 1,0
68668,42,35,m,pluie 1,m_pluie 1,0
98785,73,42,m,pluie 1,m_pluie 1,0
65984,42,35,m,plume,m_plume,0
58419,34,30,m,plume,m_plume,0
96097,73,42,m,plume,m_plume,0
170389,34,30,m,plumet,m_plumet,0
65985,42,35,m,plus,m_plus,0
58420,34,30,m,plus,m_plus,0
96098,73,42,m,plus,m_plus,0
169411,34,30,m,pneu,m_pneu,0
65986,42,35,m,poche,m_poche,0
58421,34,30,m,poche,m_poche,0
96099,73,42,m,poche,m_poche,0
139970,34,30,m,pochette,m_pochette,0
65987,42,35,m,poème,m_poème,0
58422,34,30,m,poème,m_poème,0
96100,73,42,m,poème,m_poème,0
65988,42,35,m,poésie,m_poésie,0
58423,34,30,m,poésie,m_poésie,0
96101,73,42,m,poésie,m_poésie,0
158306,34,30,m,Poésie 1,m_Poésie 1,0
65989,42,35,m,poète,m_poète,0
58424,34,30,m,poète,m_poète,0
96102,73,42,m,poète,m_poète,0
158277,34,30,m,Poètes 1,m_Poètes 1,0
65990,42,35,m,poids,m_poids,0
58425,34,30,m,poids,m_poids,0
96103,73,42,m,poids,m_poids,0
170203,34,30,m,poids 1,m_poids 1,0
65991,42,35,m,poignard,m_poignard,0
58426,34,30,m,poignard,m_poignard,0
96104,73,42,m,poignard,m_poignard,0
65992,42,35,m,poignée,m_poignée,0
58427,34,30,m,poignée,m_poignée,0
96105,73,42,m,poignée,m_poignée,0
170519,34,30,m,poignet,m_poignet,0
65993,42,35,m,poil,m_poil,0
58428,34,30,m,poil,m_poil,0
96106,73,42,m,poil,m_poil,0
65994,42,35,m,poing,m_poing,0
58429,34,30,m,poing,m_poing,0
96107,73,42,m,poing,m_poing,0
65995,42,35,m,point,m_point,0
58430,34,30,m,point,m_point,0
96108,73,42,m,point,m_point,0
65996,42,35,m,pointe,m_pointe,0
58431,34,30,m,pointe,m_pointe,0
96109,73,42,m,pointe,m_pointe,0
167843,34,30,m,poire,m_poire,0
167263,34,30,m,pois,m_pois,0
65997,42,35,m,poison,m_poison,0
58432,34,30,m,poison,m_poison,0
96110,73,42,m,poison,m_poison,0
65998,42,35,m,poisson,m_poisson,0
58433,34,30,m,poisson,m_poisson,0
96111,73,42,m,poisson,m_poisson,0
168518,34,30,m,poissons 1,m_poissons 1,0
170730,34,30,m,poissonsCuisine 1,m_poissonsCuisine 1,0
65999,42,35,m,poitrine,m_poitrine,0
58434,34,30,m,poitrine,m_poitrine,0
96112,73,42,m,poitrine,m_poitrine,0
66000,42,35,m,poivre,m_poivre,0
58435,34,30,m,poivre,m_poivre,0
96113,73,42,m,poivre,m_poivre,0
132652,34,30,m,poker,m_poker,0
66001,42,35,m,polar,m_polar,0
58436,34,30,m,polar,m_polar,0
96114,73,42,m,polar,m_polar,0
66002,42,35,m,polarité,m_polarité,0
58437,34,30,m,polarité,m_polarité,0
96115,73,42,m,polarité,m_polarité,0
66003,42,35,m,pôle,m_pôle,0
58438,34,30,m,pôle,m_pôle,0
96116,73,42,m,pôle,m_pôle,0
166977,34,30,m,polémique,m_polémique,0
66004,42,35,m,poli,m_poli,0
58439,34,30,m,poli,m_poli,0
96117,73,42,m,poli,m_poli,0
66005,42,35,m,police,m_police,0
58440,34,30,m,police,m_police,0
96118,73,42,m,police,m_police,0
128027,34,30,m,police 1,m_police 1,0
66006,42,35,m,policier,m_policier,0
58441,34,30,m,policier,m_policier,0
96119,73,42,m,policier,m_policier,0
66007,42,35,m,politique,m_politique,0
58442,34,30,m,politique,m_politique,0
96120,73,42,m,politique,m_politique,0
157953,34,30,m,politique 1,m_politique 1,0
66008,42,35,m,pollen,m_pollen,0
58443,34,30,m,pollen,m_pollen,0
96121,73,42,m,pollen,m_pollen,0
66009,42,35,m,pollinisation,m_pollinisation,0
96122,73,42,m,pollinisation,m_pollinisation,0
66010,42,35,m,pollution,m_pollution,0
58444,34,30,m,pollution,m_pollution,0
96123,73,42,m,pollution,m_pollution,0
139992,34,30,m,polyrythmie,m_polyrythmie,0
66011,42,35,m,pommade,m_pommade,0
96124,73,42,m,pommade,m_pommade,0
66012,42,35,m,pomme,m_pomme,0
58445,34,30,m,pomme,m_pomme,0
96125,73,42,m,pomme,m_pomme,0
66013,42,35,m,pommeau,m_pommeau,0
58446,34,30,m,pommeau,m_pommeau,0
96126,73,42,m,pommeau,m_pommeau,0
66014,42,35,m,pommette,m_pommette,0
58447,34,30,m,pommette,m_pommette,0
96127,73,42,m,pommette,m_pommette,0
166758,34,30,m,pompe,m_pompe,0
171317,34,30,m,pompier,m_pompier,0
66015,42,35,m,pont,m_pont,0
58448,34,30,m,pont,m_pont,0
96128,73,42,m,pont,m_pont,0
66016,42,35,m,populace,m_populace,0
58449,34,30,m,populace,m_populace,0
96129,73,42,m,populace,m_populace,0
132667,34,30,m,popularité,m_popularité,0
66017,42,35,m,population,m_population,0
58450,34,30,m,population,m_population,0
96130,73,42,m,population,m_population,0
66018,42,35,m,porc,m_porc,0
58451,34,30,m,porc,m_porc,0
96131,73,42,m,porc,m_porc,0
66019,42,35,m,porcelaine,m_porcelaine,0
58452,34,30,m,porcelaine,m_porcelaine,0
96132,73,42,m,porcelaine,m_porcelaine,0
66020,42,35,m,pore,m_pore,0
58453,34,30,m,pore,m_pore,0
96133,73,42,m,pore,m_pore,0
66021,42,35,m,pornographie,m_pornographie,0
58454,34,30,m,pornographie,m_pornographie,0
96134,73,42,m,pornographie,m_pornographie,0
66022,42,35,m,port,m_port,0
58455,34,30,m,port,m_port,0
96135,73,42,m,port,m_port,0
170347,34,30,m,portail,m_portail,0
66023,42,35,m,porte,m_porte,0
58456,34,30,m,porte,m_porte,0
96136,73,42,m,porte,m_porte,0
61080,34,30,m,porte 1,m_porte 1,0
68669,42,35,m,porte 1,m_porte 1,0
98786,73,42,m,porte 1,m_porte 1,0
66024,42,35,m,portée,m_portée,0
58457,34,30,m,portée,m_portée,0
96137,73,42,m,portée,m_portée,0
66025,42,35,m,portefeuille,m_portefeuille,0
58458,34,30,m,portefeuille,m_portefeuille,0
96138,73,42,m,portefeuille,m_portefeuille,0
66026,42,35,m,porteur,m_porteur,0
58459,34,30,m,porteur,m_porteur,0
96139,73,42,m,porteur,m_porteur,0
170332,34,30,m,portière,m_portière,0
66027,42,35,m,portion,m_portion,0
58460,34,30,m,portion,m_portion,0
96140,73,42,m,portion,m_portion,0
170530,34,30,m,portique,m_portique,0
66028,42,35,m,portrait,m_portrait,0
58461,34,30,m,portrait,m_portrait,0
96141,73,42,m,portrait,m_portrait,0
66029,42,35,m,pose,m_pose,0
58462,34,30,m,pose,m_pose,0
96142,73,42,m,pose,m_pose,0
66030,42,35,m,position,m_position,0
58463,34,30,m,position,m_position,0
96143,73,42,m,position,m_position,0
66031,42,35,m,possession,m_possession,0
58464,34,30,m,possession,m_possession,0
96144,73,42,m,possession,m_possession,0
66032,42,35,m,possibilité,m_possibilité,0
58465,34,30,m,possibilité,m_possibilité,0
96145,73,42,m,possibilité,m_possibilité,0
170435,34,30,m,possibilité 1,m_possibilité 1,0
66033,42,35,m,poste,m_poste,0
58466,34,30,m,poste,m_poste,0
96146,73,42,m,poste,m_poste,0
66034,42,35,m,postef,m_postef,0
58467,34,30,m,postef,m_postef,0
96147,73,42,m,postef,m_postef,0
66035,42,35,m,poster,m_poster,0
58468,34,30,m,poster,m_poster,0
96148,73,42,m,poster,m_poster,0
66036,42,35,m,postérité,m_postérité,0
58469,34,30,m,postérité,m_postérité,0
96149,73,42,m,postérité,m_postérité,0
168711,34,30,m,postulat,m_postulat,0
66037,42,35,m,pot,m_pot,0
58470,34,30,m,pot,m_pot,0
96150,73,42,m,pot,m_pot,0
168281,34,30,m,potager,m_potager,0
167648,34,30,m,poteau,m_poteau,0
167623,34,30,m,potence,m_potence,0
167737,34,30,m,poterie,m_poterie,0
66038,42,35,m,potion,m_potion,0
58471,34,30,m,potion,m_potion,0
96151,73,42,m,potion,m_potion,0
66039,42,35,m,potlach,m_potlach,0
58472,34,30,m,potlach,m_potlach,0
96152,73,42,m,potlach,m_potlach,0
66040,42,35,m,poubelle,m_poubelle,0
58473,34,30,m,poubelle,m_poubelle,0
96153,73,42,m,poubelle,m_poubelle,0
66041,42,35,m,pouce,m_pouce,0
58474,34,30,m,pouce,m_pouce,0
96154,73,42,m,pouce,m_pouce,0
66042,42,35,m,poudre,m_poudre,0
58475,34,30,m,poudre,m_poudre,0
96155,73,42,m,poudre,m_poudre,0
166677,34,30,m,poule,m_poule,0
66043,42,35,m,poulet,m_poulet,0
58476,34,30,m,poulet,m_poulet,0
96156,73,42,m,poulet,m_poulet,0
66044,42,35,m,pouls,m_pouls,0
96157,73,42,m,pouls,m_pouls,0
66045,42,35,m,poumon,m_poumon,0
58477,34,30,m,poumon,m_poumon,0
96158,73,42,m,poumon,m_poumon,0
66046,42,35,m,poupée,m_poupée,0
58478,34,30,m,poupée,m_poupée,0
96159,73,42,m,poupée,m_poupée,0
168105,34,30,m,pourpre,m_pourpre,0
66047,42,35,m,pourriture,m_pourriture,0
58479,34,30,m,pourriture,m_pourriture,0
96160,73,42,m,pourriture,m_pourriture,0
66048,42,35,m,poursuite,m_poursuite,0
58480,34,30,m,poursuite,m_poursuite,0
96161,73,42,m,poursuite,m_poursuite,0
168765,34,30,m,pourtour,m_pourtour,0
66049,42,35,m,pousse,m_pousse,0
58481,34,30,m,pousse,m_pousse,0
96162,73,42,m,pousse,m_pousse,0
168993,34,30,m,poussée,m_poussée,0
169314,34,30,m,poussette,m_poussette,0
66050,42,35,m,poussière,m_poussière,0
58482,34,30,m,poussière,m_poussière,0
96163,73,42,m,poussière,m_poussière,0
166736,34,30,m,poutre,m_poutre,0
66051,42,35,m,pouvoir,m_pouvoir,0
58483,34,30,m,pouvoir,m_pouvoir,0
96164,73,42,m,pouvoir,m_pouvoir,0
168155,34,30,m,pouvoir 1,m_pouvoir 1,0
169464,34,30,m,pouvoir 2,m_pouvoir 2,0
66052,42,35,m,prairie,m_prairie,0
58484,34,30,m,prairie,m_prairie,0
96165,73,42,m,prairie,m_prairie,0
66053,42,35,m,praise,m_praise,0
66054,42,35,m,pré,m_pré,0
58485,34,30,m,pré,m_pré,0
96166,73,42,m,pré,m_pré,0
66055,42,35,m,pré-traitement,m_pré-traitement,0
96167,73,42,m,pré-traitement,m_pré-traitement,0
66056,42,35,m,précaution,m_précaution,0
58486,34,30,m,précaution,m_précaution,0
96168,73,42,m,précaution,m_précaution,0
132704,34,30,m,précepte,m_précepte,0
167301,34,30,m,précepteur,m_précepteur,0
168005,34,30,m,prêche,m_prêche,0
167951,34,30,m,prêcheur,m_prêcheur,0
167952,34,30,m,prêcheur 1,m_prêcheur 1,0
168242,34,30,m,précipice,m_précipice,0
158418,34,30,m,précision,m_précision,0
132706,34,30,m,précurseur,m_précurseur,0
168292,34,30,m,prédateur,m_prédateur,0
132708,34,30,m,prédécesseur,m_prédécesseur,0
66057,42,35,m,prédestination,m_prédestination,0
58487,34,30,m,prédestination,m_prédestination,0
96169,73,42,m,prédestination,m_prédestination,0
168058,34,30,m,prédicateur,m_prédicateur,0
166920,135,59,m,prédicateur 1,m_prédicateur 1,0
167466,34,30,m,prédication,m_prédication,0
66058,42,35,m,prédiction,m_prédiction,0
58488,34,30,m,prédiction,m_prédiction,0
96170,73,42,m,prédiction,m_prédiction,0
140039,34,30,m,prédominance,m_prédominance,0
169362,34,30,m,préfecture,m_préfecture,0
66059,42,35,m,préférence,m_préférence,0
58489,34,30,m,préférence,m_préférence,0
96171,73,42,m,préférence,m_préférence,0
166954,34,30,m,préhistoire,m_préhistoire,0
66060,42,35,m,préjugé,m_préjugé,0
58490,34,30,m,préjugé,m_préjugé,0
96172,73,42,m,préjugé,m_préjugé,0
66061,42,35,m,prénom,m_prénom,0
58491,34,30,m,prénom,m_prénom,0
96173,73,42,m,prénom,m_prénom,0
158008,34,30,m,Prénom 1,m_Prénom 1,0
167022,34,30,m,PrénomCarFemme,m_PrénomCarFemme,0
167024,34,30,m,PrénomCarHomme,m_PrénomCarHomme,0
157903,34,30,m,PrénomFemme,m_PrénomFemme,0
157970,34,30,m,PrénomHAnglais,m_PrénomHAnglais,0
157981,34,30,m,PrénomHexotiques,m_PrénomHexotiques,0
158007,34,30,m,PrénomHomme,m_PrénomHomme,0
170459,34,30,m,prénomMIF,m_prénomMIF,0
170461,34,30,m,prénomMIM,m_prénomMIM,0
66062,42,35,m,préparation,m_préparation,0
58492,34,30,m,préparation,m_préparation,0
96174,73,42,m,préparation,m_préparation,0
66063,42,35,m,présage,m_présage,0
58493,34,30,m,présage,m_présage,0
96175,73,42,m,présage,m_présage,0
171387,34,30,m,prescience,m_prescience,0
66064,42,35,m,présence,m_présence,0
58494,34,30,m,présence,m_présence,0
96176,73,42,m,présence,m_présence,0
168680,34,30,m,présence 1,m_présence 1,0
66065,42,35,m,présent,m_présent,0
58495,34,30,m,présent,m_présent,0
96177,73,42,m,présent,m_présent,0
66066,42,35,m,présentation,m_présentation,0
58496,34,30,m,présentation,m_présentation,0
96178,73,42,m,présentation,m_présentation,0
66067,42,35,m,président,m_président,0
58497,34,30,m,président,m_président,0
96179,73,42,m,président,m_président,0
66068,42,35,m,presse,m_presse,0
58498,34,30,m,presse,m_presse,0
96180,73,42,m,presse,m_presse,0
66069,42,35,m,pressentiment,m_pressentiment,0
58499,34,30,m,pressentiment,m_pressentiment,0
96181,73,42,m,pressentiment,m_pressentiment,0
66070,42,35,m,pression,m_pression,0
58500,34,30,m,pression,m_pression,0
96182,73,42,m,pression,m_pression,0
132724,34,30,m,prestation,m_prestation,0
66071,42,35,m,prétention,m_prétention,0
58501,34,30,m,prétention,m_prétention,0
96183,73,42,m,prétention,m_prétention,0
66072,42,35,m,prétexte,m_prétexte,0
58502,34,30,m,prétexte,m_prétexte,0
96184,73,42,m,prétexte,m_prétexte,0
66073,42,35,m,prêtre,m_prêtre,0
58503,34,30,m,prêtre,m_prêtre,0
96185,73,42,m,prêtre,m_prêtre,0
169918,34,30,m,prêtresse,m_prêtresse,0
66074,42,35,m,preuve,m_preuve,0
58504,34,30,m,preuve,m_preuve,0
96186,73,42,m,preuve,m_preuve,0
170220,34,30,m,preux,m_preux,0
66075,42,35,m,prévision,m_prévision,0
58505,34,30,m,prévision,m_prévision,0
96187,73,42,m,prévision,m_prévision,0
66076,42,35,m,prière,m_prière,0
58506,34,30,m,prière,m_prière,0
96188,73,42,m,prière,m_prière,0
170211,34,30,m,prière 1,m_prière 1,0
167469,34,30,m,prieur,m_prieur,0
167697,34,30,m,prieuré,m_prieuré,0
132732,34,30,m,prince,m_prince,0
166656,34,30,m,prince 1,m_prince 1,0
166918,135,59,m,prince 1,m_prince 1,0
167030,135,59,m,prince 2,m_prince 2,0
66077,42,35,m,principe,m_principe,0
58507,34,30,m,principe,m_principe,0
96189,73,42,m,principe,m_principe,0
66078,42,35,m,printemps,m_printemps,0
58508,34,30,m,printemps,m_printemps,0
96190,73,42,m,printemps,m_printemps,0
66079,42,35,m,prise,m_prise,0
58509,34,30,m,prise,m_prise,0
96191,73,42,m,prise,m_prise,0
98787,73,42,m,prise 1,m_prise 1,0
66080,42,35,m,prison,m_prison,0
58510,34,30,m,prison,m_prison,0
96192,73,42,m,prison,m_prison,0
66081,42,35,m,prisonnier,m_prisonnier,0
58511,34,30,m,prisonnier,m_prisonnier,0
96193,73,42,m,prisonnier,m_prisonnier,0
66082,42,35,m,privation,m_privation,0
58512,34,30,m,privation,m_privation,0
96194,73,42,m,privation,m_privation,0
66083,42,35,m,privilège,m_privilège,0
58513,34,30,m,privilège,m_privilège,0
96195,73,42,m,privilège,m_privilège,0
66084,42,35,m,prix,m_prix,0
58514,34,30,m,prix,m_prix,0
96196,73,42,m,prix,m_prix,0
170420,34,30,m,prix 1,m_prix 1,0
66085,42,35,m,probabilité,m_probabilité,0
58515,34,30,m,probabilité,m_probabilité,0
96197,73,42,m,probabilité,m_probabilité,0
66086,42,35,m,problème,m_problème,0
58516,34,30,m,problème,m_problème,0
96198,73,42,m,problème,m_problème,0
66087,42,35,m,procédé,m_procédé,0
58517,34,30,m,procédé,m_procédé,0
96199,73,42,m,procédé,m_procédé,0
168870,34,30,m,procédure,m_procédure,0
132745,34,30,m,procès,m_procès,0
168768,34,30,m,processeur,m_processeur,0
66088,42,35,m,procession,m_procession,0
58518,34,30,m,procession,m_procession,0
96200,73,42,m,procession,m_procession,0
168741,34,30,m,processus,m_processus,0
66089,42,35,m,proche,m_proche,0
58519,34,30,m,proche,m_proche,0
96201,73,42,m,proche,m_proche,0
168025,34,30,m,procréation,m_procréation,0
